"","lhs","op","rhs","block","group","label","exo","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox","fmi"
"714","Education","~~","MatINT",3,3,"",0,-0.000257368536197822,0.000692646064669928,-0.371572942265206,0.710210837864752,-0.00161492987698428,0.00110019280458864,-0.000257368536197822,-0.00362467246411071,-0.000257368536197822,0.140983054178525
"715","Education","~~","SocINT",3,3,"",0,0.000986638613455101,0.000710285586814084,1.38907311618214,0.164810517728305,-0.0004054955554384,0.0023787727823486,0.000986638613455101,0.0135432405238164,0.000986638613455101,0.139955780522745
"716","Income","~~","Income",3,3,"",0,1.30665964267086,0.0171650854000726,76.1231075882289,0,1.27301669349516,1.34030259184656,1.30665964267086,1,1.30665964267086,0.0527033235154911
"717","Income","~~","BMI",3,3,"",0,-1.10116021168495,0.0675968241115707,-16.2901175633259,0,-1.23364755241292,-0.968672870956984,-1.10116021168495,-0.152753931686535,-1.10116021168495,0.0486933523944687
"718","Income","~~","Source.BL",3,3,"",0,-0.0428590034555137,0.0050929271513013,-8.41539691856044,0,-0.0528409572479505,-0.032877049663077,-0.0428590034555137,-0.0778374981330759,-0.0428590034555137,0.0387897081410162
"719","Income","~~","White",3,3,"",0,0.00989580688266136,0.00223246645514588,4.43267886953075,9.30694344325467e-06,0.00552025303388163,0.0142713607314411,0.00989580688266136,0.0412822607149738,0.00989580688266136,0.0560029412702303
"720","Income","~~","Smoking",3,3,"",0,-0.293247076588474,0.0159215601794769,-18.4182374894687,0,-0.324452761117936,-0.262041392059012,-0.293247076588474,-0.172630081753553,-0.293247076588474,0.0418256533747315
"721","Income","~~","Alcohol",3,3,"",0,0.647632189600017,0.0243112974526146,26.6391454780365,0,0.599982922175452,0.695281457024582,0.647632189600017,0.256798363982167,0.647632189600017,0.0625415752725801
"722","Income","~~","Depression",3,3,"",0,-1.41605374836008,0.0560759198956056,-25.2524390325883,0,-1.52596053175542,-1.30614696496474,-1.41605374836008,-0.240796915526374,-1.41605374836008,0.0489957735813397
"723","Income","~~","Age_BL",3,3,"",0,-0.136975866925971,0.00580294252054884,-23.6045534555831,0,-0.148349425270603,-0.125602308581339,-0.136975866925971,-0.222637310811766,-0.136975866925971,0.0356309526121293
"724","Income","~~","Language_BL",3,3,"",0,-0.06043808154497,0.00405589148881216,-14.9013063371353,0,-0.0683874827882443,-0.0524886803016956,-0.06043808154497,-0.138640813384648,-0.06043808154497,0.0376110052378666
"725","Income","~~","Language_FU1",3,3,"",0,-0.0597133040003524,0.00406040297470512,-14.7062506781581,0,-0.0676715475934938,-0.0517550604072111,-0.0597133040003524,-0.137196265644434,-0.0597133040003524,0.043154468749673
"726","Income","~~","Material_deprivation",3,3,"",0,-0.0144052106750196,0.000444456511512495,-32.4108440351079,0,-0.0152763294302784,-0.0135340919197608,-0.0144052106750196,-0.31744884428916,-0.0144052106750196,0.0619954546891792
"727","Income","~~","Social_deprivation",3,3,"",0,-0.0147526591477456,0.000453307950822302,-32.5444526639876,0,-0.015641126405263,-0.0138641918902283,-0.0147526591477456,-0.319904336633789,-0.0147526591477456,0.0674718676121027
"728","Income","~~","Physical_activity",3,3,"",0,0.130868944905288,0.00922532213122598,14.1858401304299,0,0.112787645782305,0.148950244028272,0.130868944905288,0.138493315854684,0.130868944905288,0.125878813212268
"729","Income","~~","MatINT",3,3,"",0,-0.000209072110875318,0.000373411243212072,-0.559897739224149,0.575549190909051,-0.000940944698993304,0.000522800477242669,-0.000209072110875318,-0.00553222968286308,-0.000209072110875318,0.162726108343944
"730","Income","~~","SocINT",3,3,"",0,0.000543101632802615,0.000385154934582053,1.41008613427725,0.158514250979509,-0.000211788167446089,0.00129799143305132,0.000543101632802615,0.0140067176489895,0.000543101632802615,0.171424286143253
"731","BMI","~~","BMI",3,3,"",0,39.7698313234291,0.510678300479706,77.876485619364,0,38.7689202468027,40.7707424000554,39.7698313234291,1,39.7698313234291,0.00856611599543433
"732","BMI","~~","Source.BL",3,3,"",0,-0.0956379109787786,0.0275740594912862,-3.46840156085837,0.000523564302628676,-0.149682074489264,-0.0415937474682928,-0.0956379109787786,-0.0314833723087807,-0.0956379109787786,0.00699097705830187
"733","BMI","~~","White",3,3,"",0,0.042706927356456,0.0120176216860874,3.55369210913813,0.000379863646159828,0.0191528216718972,0.0662610330410147,0.042706927356456,0.0322934877076686,0.042706927356456,0.00914703189087684
"734","BMI","~~","Smoking",3,3,"",0,0.200829763907876,0.0851534717981127,2.3584448134307,0.0183516882337891,0.0339320260250278,0.367727501790724,0.200829763907876,0.021429657353356,0.200829763907876,0.00952075751503489
"735","BMI","~~","Alcohol",3,3,"",0,-3.01952658021546,0.130537673423734,-23.1314570040932,0,-3.27537571875163,-2.76367744167929,-3.01952658021546,-0.217023641989106,-3.01952658021546,0.0277882460068464
"736","BMI","~~","Depression",3,3,"",0,3.86105645689536,0.297114417367918,12.9951837783563,0,3.27872289956664,4.44339001422408,3.86105645689536,0.119009518465993,3.86105645689536,0.0116099214255588
"737","BMI","~~","Age_BL",3,3,"",0,0.25830283265796,0.0308768817777782,8.36557378160699,0,0.197785256418614,0.318820408897306,0.25830283265796,0.0761004847271847,0.25830283265796,0.00654098371332978
"738","BMI","~~","Language_BL",3,3,"",0,-0.113484988439432,0.0218428128894918,-5.19552994449845,2.04137472259447e-07,-0.156296115023883,-0.0706738618549804,-0.113484988439432,-0.0471870915195607,-0.113484988439432,0.00687183056174179
"739","BMI","~~","Language_FU1",3,3,"",0,-0.114969968834621,0.021878567394376,-5.25491302799719,1.48094438268132e-07,-0.157851172960931,-0.0720887647083119,-0.114969968834621,-0.0478806421848156,-0.114969968834621,0.0131633339490714
"740","BMI","~~","Material_deprivation",3,3,"",0,0.0338829119911162,0.00233455355134645,14.5136580703297,0,0.0293072711104971,0.0384585528717353,0.0338829119911162,0.135344068751113,0.0338829119911162,0.0427937864016356
"741","BMI","~~","Social_deprivation",3,3,"",0,0.0215772760571949,0.0023617829481893,9.13601145005196,0,0.0169482665394431,0.0262062855749468,0.0215772760571949,0.0848107299919051,0.0215772760571949,0.0446993055440683
"742","BMI","~~","Physical_activity",3,3,"",0,-0.874322308051515,0.0500503719053829,-17.4688473784844,0,-0.972419234398901,-0.776225381704129,-0.874322308051515,-0.167713543969055,-0.874322308051515,0.0881789435740739
"743","BMI","~~","MatINT",3,3,"",0,-0.00252113414595416,0.0020380096277063,-1.23705703431421,0.216065909306206,-0.00651555961640439,0.00147329132449606,-0.00252113414595416,-0.0120921748206446,-0.00252113414595416,0.144399923226328
"744","BMI","~~","SocINT",3,3,"",0,-0.0077856193560955,0.00208227281507361,-3.73900062457487,0.000184753268128279,-0.0118667990796266,-0.00370443963256439,-0.0077856193560955,-0.0363959279797365,-0.0077856193560955,0.136209559386934
"745","Source.BL","~~","Source.BL",3,3,"",0,0.232029884108404,0.00296670711021437,78.2112542588127,0,0.226215245019705,0.237844523197103,0.232029884108404,1,0.232029884108404,-2.07566957621808e-07
"746","Source.BL","~~","White",3,3,"",0,0.00256615512835779,0.000913554182800661,2.80897967156233,0.00496987846417252,0.000775621832142575,0.00435668842457301,0.00256615512835779,0.0254041369227627,0.00256615512835779,-1.67903118963864e-07
"747","Source.BL","~~","Smoking",3,3,"",0,0.0325406156615133,0.00648995897175507,5.01399404882731,5.33116361056685e-07,0.0198205298157308,0.0452607015072959,0.0325406156615133,0.0454587853917295,0.0325406156615133,0.00354353313023004
"748","Source.BL","~~","Alcohol",3,3,"",0,-0.0835013056233078,0.00975203462846265,-8.56244966353973,0,-0.102614942271082,-0.0643876689755336,-0.0835013056233078,-0.0785717397484224,-0.0835013056233078,0.0233823684719848
"749","Source.BL","~~","Depression",3,3,"",0,0.0198683179254428,0.0224324779027403,0.885694304997655,0.375782277989926,-0.0240985308479187,0.0638351666988043,0.0198683179254428,0.00801754783482897,0.0198683179254428,0.00245646513508035
"750","Source.BL","~~","Age_BL",3,3,"",0,-0.0057707488452839,0.00234455281593527,-2.46134307833108,0.0138417933999901,-0.010365987924369,-0.00117550976619882,-0.0057707488452839,-0.0222584716368344,-0.0057707488452839,-2.42111068082806e-07
"751","Source.BL","~~","Language_BL",3,3,"",0,-0.00537945618522918,0.00166154533378142,-3.23762227599675,0.00120530275756803,-0.00863602519812134,-0.00212288717233701,-0.00537945618522918,-0.0292838436392546,-0.00537945618522918,-2.65993169934475e-07
"752","Source.BL","~~","Language_FU1",3,3,"",0,-0.00464861255066243,0.00166496073122432,-2.79202533938689,0.00523792540718526,-0.00791187561953556,-0.00138534948178929,-0.00464861255066243,-0.0253456723507823,-0.00464861255066243,0.00744218264593488
"753","Source.BL","~~","Material_deprivation",3,3,"",0,0.00302868787816126,0.000178140879356932,17.0016443676178,0,0.00267953817044738,0.00337783758587514,0.00302868787816126,0.15838641643395,0.00302868787816126,0.0344785268044491
"754","Source.BL","~~","Social_deprivation",3,3,"",0,-3.20481017049645e-05,0.00017912392287737,-0.178915809737514,0.858003808713775,-0.000383124539314139,0.00031902833590421,-3.20481017049645e-05,-0.00164915473692829,-3.20481017049645e-05,0.0379404794915444
"755","Source.BL","~~","Physical_activity",3,3,"",0,-0.00408621389744494,0.00378938710032444,-1.07833108343433,0.280886030224727,-0.0115132761375615,0.00334084834267163,-0.00408621389744494,-0.010261777318882,-0.00408621389744494,0.0972778919028628
"756","Source.BL","~~","MatINT",3,3,"",0,0.000217128142691233,0.000155453490948007,1.39674021707145,0.162491705642364,-8.7555100837883e-05,0.00052181138622035,0.000217128142691233,0.0136341947516399,0.000217128142691233,0.141988148247275
"757","Source.BL","~~","SocINT",3,3,"",0,0.000135495146913769,0.000159409458562329,0.849981852618804,0.395335175718591,-0.000176941650663426,0.000447931944490964,0.000135495146913769,0.0082925535202038,0.000135495146913769,0.141177024158673
"758","White","~~","White",3,3,"",0,0.0439757242328913,0.000562268499300136,78.2112536761858,0,0.0428736982246216,0.0450777502411609,0.0439757242328913,1,0.0439757242328913,-1.25794619831865e-07
"759","White","~~","Smoking",3,3,"",0,0.0324149189635221,0.00283928485838234,11.4165786739659,0,0.0268500228992428,0.0379798150278014,0.0324149189635221,0.104016554466849,0.0324149189635221,0.00466134608571844
"760","White","~~","Alcohol",3,3,"",0,0.0582529106115859,0.00446133878362853,13.0572712445315,0,0.0495088472728422,0.0669969739503295,0.0582529106115859,0.12590883177092,0.0582529106115859,0.107089225668934
"761","White","~~","Depression",3,3,"",0,-0.0375701165036927,0.0097964984898396,-3.83505561121236,0.000125535887620432,-0.0567709007183794,-0.0183693322890061,-0.0375701165036927,-0.0348247864540832,-0.0375701165036927,0.00754051479064788
"762","White","~~","Age_BL",3,3,"",0,0.00541725311856543,0.00102161358206849,5.30264398756031,1.14137376439061e-07,0.00341492729159424,0.00741957894553663,0.00541725311856543,0.047996299719761,0.00541725311856543,-1.91940102256538e-07
"763","White","~~","Language_BL",3,3,"",0,0.00291191305746408,0.00072351626403976,4.0246684175493,5.70556496695129e-05,0.00149384723771718,0.00432997887721098,0.00291191305746408,0.0364110807510855,0.00291191305746408,-2.29100922011227e-07
"764","White","~~","Language_FU1",3,3,"",0,0.00326299787156974,0.000725808118792101,4.49567562980703,6.93493885139951e-06,0.00184044009905045,0.00468555564408903,0.00326299787156974,0.0408660552396029,0.00326299787156974,0.00908287844317324
"765","White","~~","Material_deprivation",3,3,"",0,-0.000306561438486407,7.66071133050551e-05,-4.00173593887629,6.28794511683406e-05,-0.000456708621523894,-0.00015641425544892,-0.000306561438486407,-0.0368253090251381,-0.000306561438486407,0.0333973681886582
"766","White","~~","Social_deprivation",3,3,"",0,0.000205031934502785,7.79232365981409e-05,2.63120403430056,0.00850829386275875,5.23051972116354e-05,0.000357758671793935,0.000205031934502785,0.0242351698051809,0.000205031934502785,0.0359532986769338
"767","White","~~","Physical_activity",3,3,"",0,-0.000460436230970394,0.00166531134394573,-0.276486575705088,0.782174368988821,-0.00372438648815003,0.00280351402620924,-0.000460436230970394,-0.00265605119162472,-0.000460436230970394,0.114218720432719
"768","White","~~","MatINT",3,3,"",0,7.07905719356835e-05,6.8202187363313e-05,1.037951635753,0.299292572131687,-6.28832589632628e-05,0.00020446440283463,7.07905719356835e-05,0.0102106704176511,7.07905719356835e-05,0.15524068433536
"769","White","~~","SocINT",3,3,"",0,-8.26847525854002e-05,6.99369948371017e-05,-1.18227488581674,0.237096647206193,-0.000219758743653083,5.43892384822829e-05,-8.26847525854002e-05,-0.0116239955613536,-8.26847525854002e-05,0.154300278705433
"770","Smoking","~~","Smoking",3,3,"",0,2.20837057790699,0.0282986278786458,78.0380797039787,0,2.15290628645295,2.26383486936104,2.20837057790699,1,2.20837057790699,0.00443156353063634
"771","Smoking","~~","Alcohol",3,3,"",0,0.0926361573211654,0.0300836865324721,3.07928209600159,0.00207500101343383,0.0336732151953275,0.151599099447003,0.0926361573211654,0.0282546297257523,0.0926361573211654,0.0284722182809281
"772","Smoking","~~","Depression",3,3,"",0,0.941698299862476,0.0698701745723943,13.4778294977173,0,0.804755274107057,1.0786413256179,0.941698299862476,0.123176605214291,0.941698299862476,0.0065691145367619
"773","Smoking","~~","Age_BL",3,3,"",0,-0.00954009630115567,0.0072467453660786,-1.31646633339872,0.188017571056404,-0.0237434562238023,0.00466326362149091,-0.00954009630115567,-0.0119275682734791,-0.00954009630115567,0.00412056574370656
"774","Smoking","~~","Language_BL",3,3,"",0,0.0535730822936993,0.00515620374120484,10.3900243245976,0,0.0434671086639872,0.0636790559234115,0.0535730822936993,0.094530580309867,0.0535730822936993,0.00371605971043243
"775","Smoking","~~","Language_FU1",3,3,"",0,0.0559363919848502,0.00517183569695111,10.8155779229077,0,0.0457997802848675,0.066073003684833,0.0559363919848502,0.0988577908840272,0.0559363919848502,0.0120248045344314
"776","Smoking","~~","Material_deprivation",3,3,"",0,0.00784783127207368,0.000548530740078559,14.3070035982846,0,0.0067727307771066,0.00892293176704076,0.00784783127207368,0.133029836085626,0.00784783127207368,0.0377825967065273
"777","Smoking","~~","Social_deprivation",3,3,"",0,0.00844246729646438,0.000559027571771378,15.1020588657424,0,0.0073467933894276,0.00953814120350116,0.00844246729646438,0.140820041736529,0.00844246729646438,0.0412589540414833
"778","Smoking","~~","Physical_activity",3,3,"",0,-0.0630252315371881,0.0117960572733607,-5.34290653873982,9.14679303409827e-08,-0.0861450789525467,-0.0399053841218294,-0.0630252315371881,-0.0513040824511194,-0.0630252315371881,0.111123161429738
"779","Smoking","~~","MatINT",3,3,"",0,-0.000420459761296957,0.000482773009563038,-0.870926404269201,0.383794338629867,-0.00136667747274852,0.000525757950154608,-0.000420459761296957,-0.00855802992047764,-0.000420459761296957,0.153383726570985
"780","Smoking","~~","SocINT",3,3,"",0,-0.000316725553153209,0.000495122730147881,-0.639690997540369,0.522373509326275,-0.0012871482721702,0.000653697165863782,-0.000316725553153209,-0.00628323975256498,-0.000316725553153209,0.152732650176769
"781","Alcohol","~~","Alcohol",3,3,"",0,4.86754382338502,0.063285623803464,76.9138949866619,0,4.74350627999108,4.99158136677896,4.86754382338502,1,4.86754382338502,0.0330791146522658
"782","Alcohol","~~","Depression",3,3,"",0,-1.46072458276841,0.1052275941527,-13.8815735029416,0,-1.6669668774875,-1.25448228804932,-1.46072458276841,-0.128696229567581,-1.46072458276841,0.0333681272719021
"783","Alcohol","~~","Age_BL",3,3,"",0,0.0060879126845603,0.0108651149689772,0.560317373717897,0.575262978997961,-0.015207321342522,0.0273831467116426,0.0060879126845603,0.00512682635922492,0.0060879126845603,0.0237213811542218
"784","Alcohol","~~","Language_BL",3,3,"",0,0.063818657249104,0.00769718658261651,8.29116672229739,2.22044604925031e-16,0.0487324487648907,0.0789048657333173,0.063818657249104,0.0758497918748788,0.063818657249104,0.0177962853784767
"785","Alcohol","~~","Language_FU1",3,3,"",0,0.0674516378672601,0.00770857596007298,8.75020732968447,0,0.0523431066134258,0.0825601691210944,0.0674516378672601,0.0802952754149844,0.0674516378672601,0.0230965370926842
"786","Alcohol","~~","Material_deprivation",3,3,"",0,-0.0152010766099865,0.000828599988792247,-18.3454945879777,0,-0.0168251027456096,-0.0135770504743634,-0.0152010766099865,-0.173562056615271,-0.0152010766099865,0.0593044253332217
"787","Alcohol","~~","Social_deprivation",3,3,"",0,-0.00669605694058236,0.000832653860287201,-8.04182537299802,8.88178419700125e-16,-0.00832802851833352,-0.0050640853628312,-0.00669605694058236,-0.0752307273762957,-0.00669605694058236,0.060804370852704
"788","Alcohol","~~","Physical_activity",3,3,"",0,0.136074614429155,0.0175207998738454,7.76646131506154,7.99360577730113e-15,0.101734477696084,0.170414751162226,0.136074614429155,0.0746097575170081,0.136074614429155,0.109421828716399
"789","Alcohol","~~","MatINT",3,3,"",0,0.000416769351032237,0.000719381686886058,0.579343842955302,0.562357187965677,-0.000993192846402106,0.00182673154846658,0.000416769351032237,0.00571381501410933,0.000416769351032237,0.159695304331086
"790","Alcohol","~~","SocINT",3,3,"",0,0.00278909696172819,0.00073644657614561,3.78723596805308,0.000152332419500301,0.00134568819594496,0.00423250572751142,0.00278909696172819,0.0372687804889405,0.00278909696172819,0.15481690802169
"791","Depression","~~","Depression",3,3,"",0,26.4664174968253,0.33883170935096,78.1108047635872,0,25.8023195496773,27.1305154439734,26.4664174968253,1,26.4664174968253,0.00262261401635544
